tt0050083;12 Angry Men;A jury holdout attempts to prevent a miscarriage of justice by forcing his colleagues to reconsider the evidence.;89;1957;[crime,drama];12_angry_men.jpg
tt0118849;Children of Heaven;After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to "win" a new pair.;82;1997;[drama,family];children_of_heaven.jpg
tt0476735;Min far og min søn;The family of a left-wing journalist is torn apart after a military coup in 1980's Turkey.;82;2005;[drama,family];min_far_og_min_son.jpg
tt0081398;Raging Bull;The life of boxer Jake LaMotta, as the violence and temper that leads him to the top in the ring destroys his life outside of it.;82;1980;[drama,biography,sport];raging_bull.jpg
tt1727824;Bohemian Rhapsody;A chronicle of the years leading up to Queen's legendary appearance at the Live Aid (1985) concert.;82;2018;[drama,biography,music];bohemian_rhapsody.jpg
tt0057115;The Great Escape;Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.;82;1963;[drama,history,adventure];the_great_escape.jpg
tt0457430;Pan's Labyrinth;In the falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.;82;2006;[drama,fantasy,war];pans_labyrinth.jpg
tt0089881;Ran;In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.;82;1985;[drama,action];ran.jpg
tt0041959;The Third Man;Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.;82;1949;[mystery,thriller,film-noir];the_third_man.jpg
tt0071315;Chinatown;A private detective hired to expose an adulterer finds himself caught up in a web of deceit, corruption, and murder.;82;1974;[drama,mystery,thriller];chinatown.jpg
tt0347149;Howl's Moving Castle;When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.;82;2004;[adventure,family,animation];howls_moving_castle.jpg
tt1305806;The Secret in Their Eyes;A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.;82;2009;[drama,romance,mystery];the_secret_in_their_eyes.jpg
tt0096283;My Neighbor Totoro;When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.;82;1988;[fantasy,family,animation];my_neighbor_totoro.jpg
tt0268978;A Beautiful Mind;After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.;82;2001;[drama,biography];a_beautiful_mind.jpg
tt0055031;Judgment at Nuremberg;In 1948, an American court in occupied Germany tries four Nazi judges for war crimes.;82;1961;[drama,war];judgment_at_nuremberg.jpg
tt0015864;The Gold Rush;A prospector goes to the Klondike in search of gold and finds it and more.;82;1925;[drama,adventure,comedy];the_gold_rush.jpg
tt0050212;The Bridge on the River Kwai;After settling his differences with a Japanese PoW camp commander, a British colonel co-operates to oversee his men's construction of a railway bridge for their captors - while oblivious to a plan by the Allies to destroy it.;82;1957;[drama,adventure,war];the_bridge_on_the_river_kwai.jpg
tt0120735;Lock, Stock and Two Smoking Barrels;A botched card game in London triggers four friends, thugs, weed-growers, hard gangsters, loan sharks and debt collectors to collide with each other in a series of unexpected events, all for the sake of weed, cash and two antique shotguns.;82;1998;[crime,comedy];lock_stock_and_two_smoking_barrels.jpg
tt0047296;On the Waterfront;An ex-prize fighter turned longshoreman struggles to stand up to his corrupt union bosses.;82;1954;[crime,drama,thriller];on_the_waterfront.jpg
tt0112641;Casino;A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive, compete against each other over a gambling empire, and over a fast living and fast loving socialite.;82;1995;[crime,drama];casino.jpg
tt0080678;The Elephant Man;A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of intelligence and sensitivity.;81;1980;[drama,biography];the_elephant_man.jpg
tt5027774;Three Billboards Outside Ebbing, Missouri;A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.;82;2017;[crime,drama,comedy];three_billboards_outside_ebbing_missouri.jpg
tt0050976;The Seventh Seal;A man seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.;82;1957;[drama,fantasy];the_seventh_seal.jpg
tt2096673;Inside Out;After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.;81;2015;[adventure,comedy,animation];inside_out.jpg
tt3170832;Room;Held captive for years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.;81;2015;[drama,thriller];room.jpg
tt0434409;V for Vendetta;In a future British tyranny, a shadowy freedom fighter, known only by the alias of "V", plots to overthrow it with the help of a young woman.;81;2005;[drama,action,sci-fi];v_for_vendetta.jpg
tt0050986;Wild Strawberries;After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.;81;1957;[drama,romance];wild_strawberries.jpg
tt1291584;Warrior;The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.;81;2011;[drama,sport];warrior.jpg
tt0046912;Dial M for Murder;A tennis player frames his unfaithful wife for first-degree murder after she inadvertently hinders his plan to kill her.;81;1954;[crime,thriller];dial_m_for_murder.jpg
tt0031679;Mr. Smith Goes to Washington;A naive man is appointed to fill a vacancy in the United States Senate. His plans promptly collide with political corruption, but he doesn't back down.;81;1939;[drama,comedy];mr._smith_goes_to_washington.jpg
tt0083658;Blade Runner;A blade runner must pursue and terminate four replicants who stole a ship in space, and have returned to Earth to find their creator.;81;1982;[sci-fi,thriller];blade_runner.jpg
tt0017925;The General;When Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines.;81;1926;[action,adventure,comedy];the_general.jpg
tt0993846;The Wolf of Wall Street;Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.;81;2013;[crime,biography,comedy];the_wolf_of_wall_street.jpg
tt0117951;Trainspotting;Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.;81;1996;[drama];trainspotting.jpg
tt0167404;The Sixth Sense;A boy who communicates with spirits seeks the help of a disheartened child psychologist.;81;1999;[drama,mystery,thriller];the_sixth_sense.jpg
tt0477348;No Country for Old Men;Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.;81;2007;[crime,drama,thriller];no_country_for_old_men.jpg
tt0469494;There Will Be Blood;A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.;81;2007;[drama];there_will_be_blood.jpg
tt0084787;The Thing;A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.;81;1982;[sci-fi,mystery,horror];the_thing.jpg
tt0116282;Fargo;Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.;81;1996;[crime,drama,thriller];fargo.jpg
tt1205489;Gran Torino;Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.;81;2008;[drama];gran_torino.jpg
tt0266543;Finding Nemo;After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.;81;2003;[adventure,comedy,animation];finding_nemo.jpg
tt0077416;The Deer Hunter;An in-depth examination of the ways in which the U.S. Vietnam War impacts and disrupts the lives of people in a small industrial town in Pennsylvania.;81;1978;[drama,war];the_deer_hunter.jpg
tt0091251;Come and See;After finding an old rifle, a young boy joins the Soviet resistance movement against ruthless German forces and experiences the horrors of World War II.;81;1985;[drama,war];come_and_see.jpg
tt0015324;Sherlock Jr.;A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.;81;1924;[romance,action,comedy];sherlock_jr..jpg
tt0031381;Gone with the Wind;A manipulative woman and a roguish man conduct a turbulent romance during the American Civil War and Reconstruction periods.;81;1939;[drama,romance,history];gone_with_the_wind.jpg
tt0118715;The Big Lebowski;Jeff "The Dude" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.;81;1998;[crime,comedy];the_big_lebowski.jpg
tt0978762;Mary & Max;A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.;81;2009;[drama,comedy,animation];mary_&_max.jpg
tt2119532;Hacksaw Ridge;World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people, and becomes the first man in American history to receive the Medal of Honor without firing a shot.;81;2016;[drama,biography,history];hacksaw_ridge.jpg
tt0018455;Sunrise;An allegorical tale about a man fighting the good and evil within him. Both sides are made flesh - one a sophisticated woman he is attracted to and the other his wife.;81;1927;[drama,romance];sunrise.jpg
tt1130884;Shutter Island;In 1954, a U.S. Marshal investigates the disappearance of a murderer, who escaped from a hospital for the criminally insane.;81;2010;[mystery,thriller];shutter_island.jpg
tt0266697;Kill Bill: Vol. 1;After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.;81;2003;[crime,action,thriller];kill_bill_vol._1.jpg
tt0046438;Tokyo Story;An old couple visit their children and grandchildren in the city, but the children have little time for them.;81;1953;[drama];tokyo_story.jpg
tt0061512;Cool Hand Luke;A laid back Southern man is sentenced to two years in a rural prison, but refuses to conform.;81;1967;[crime,drama];cool_hand_luke.jpg
tt0032976;Rebecca;A self-conscious bride is tormented by the memory of her husband's dead first wife.;81;1940;[drama,romance,mystery];rebecca.jpg
tt0892769;How to Train Your Dragon;A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.;81;2010;[action,adventure,animation];how_to_train_your_dragon.jpg
tt3011894;Wild Tales;Six short stories that explore the extremities of human behavior involving people in distress.;81;2014;[drama,thriller,comedy];wild_tales.jpg
tt0107207;In the Name of the Father;A man's coerced confession to an IRA bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.;81;1993;[drama,biography];in_the_name_of_the_father.jpg
tt2267998;Gone Girl;With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.;81;2014;[crime,drama,mystery];gone_girl.jpg
tt0079470;Life of Brian;Born on the original Christmas in the stable next door to Jesus, Brian of Nazareth spends his life being mistaken for a messiah.;81;1979;[comedy];life_of_brian.jpg
tt0758758;Into the Wild;After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.;81;2007;[drama,biography,adventure];into_the_wild.jpg
tt0116231;The Bandit;The epic adventures of the legendary Baran the Bandit following his release from prison. After serving 35 years, it is no surprise that the world has changed dramatically. Still, Baran can't help but be shocked to discover that his home village is now underwater thanks to the construction of a new dam. He then heads for Istanbul to get revenge upon his former best friend, the man who snitched on him and stole his lover Keje. Along the way, Baran teams up with Cumali, a tough young punk who finds the thief's old-fashioned ways rather quaint. When Cumali gets into deep trouble with a crime boss, Baran adds another vengeful task to his roster.;81;1996;[crime,drama,thriller];the_bandit.jpg
tt0025316;It Happened One Night;A spoiled heiress running away from her family is helped by a man who is actually a reporter in need of a story.;81;1934;[romance,comedy];it_happened_one_night.jpg
tt0074958;Network;A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit.;81;1976;[drama];network.jpg
tt0107290;Jurassic Park;During a preview tour, a theme park suffers a major power breakdown that allows its cloned dinosaur exhibits to run amok.;81;1993;[adventure,sci-fi,thriller];jurassic_park.jpg
tt0091763;Platoon;A young soldier in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.;81;1986;[drama,war];platoon.jpg
tt2278388;The Grand Budapest Hotel;The adventures of Gustave H, a legendary concierge at a famous hotel from the fictional Republic of Zubrowka between the first and second World Wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend.;81;2014;[drama,adventure,comedy];the_grand_budapest_hotel.jpg
tt0046268;The Wages of Fear;In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.;81;1953;[drama,adventure,thriller];the_wages_of_fear.jpg
tt0079944;Stalker;A guide leads two men through an area known as the Zone to find a room that grants wishes.;81;1979;[drama,sci-fi];stalker.jpg
tt0060827;Persona;A nurse is put in charge of a mute actress and finds that their personae are melding together.;81;1966;[drama,thriller];persona.jpg
tt0120382;The Truman Show;An insurance salesman/adjuster discovers his entire life is actually a television show.;81;1998;[drama,sci-fi,comedy];the_truman_show.jpg
tt0395169;Hotel Rwanda;Paul Rusesabagina was a hotel manager who housed over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda.;81;2004;[drama,biography,history];hotel_rwanda.jpg
tt0353969;Memories of Murder;In a small Korean province in 1986, three detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.;81;2003;[crime,drama,action];memories_of_murder.jpg
tt0092005;Stand by Me;After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.;81;1986;[drama,adventure];stand_by_me.jpg
tt0060107;Andrei Rublev;The life, times and afflictions of the fifteenth-century Russian iconographer.;81;1966;[drama,biography,history];andrei_rublev.jpg
tt0405159;Million Dollar Baby;A determined woman works with a hardened boxing trainer to become a professional.;81;2004;[drama,sport];million_dollar_baby.jpg
tt2024544;12 Years a Slave;In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.;81;2013;[drama,biography,history];12_years_a_slave.jpg
tt0019254;The Passion of Joan of Arc;In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.;81;1928;[drama,biography,history];the_passion_of_joan_of_arc.jpg
tt0052618;Ben-Hur;When a Jewish prince is betrayed and sent into slavery by a Roman friend, he regains his freedom and comes back for revenge.;81;1959;[drama,history,adventure];ben-hur.jpg
tt1028532;Hachi: A Dog's Tale;A college professor's bond with the abandoned dog he takes into his home.;81;2009;[drama,family];hachi_a_dogs_tale.jpg
tt0112471;Before Sunrise;A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.;81;1995;[drama,romance];before_sunrise.jpg
tt0405508;Rang De Basanti;The story of six young Indians who assist an English Woman to film a documentary on the extremist freedom fighters from their past, and the events that lead them to relive the long forgotten saga of freedom.;81;2006;[drama,comedy];rang_de_basanti.jpg
tt0053198;The 400 Blows;A young boy, left without attention, delves into a life of petty crime.;81;1959;[crime,drama];the_400_blows.jpg
tt1979320;Rush;The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.;81;2013;[drama,biography,action];rush.jpg
tt0245712;Amores Perros;A horrific car accident connects three stories, each involving characters dealing with loss, regret, and life's harsh realities, all in the name of love.;81;2000;[drama,thriller];amores_perros.jpg
tt0087544;Nausicaä of the Valley of the Wind;Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet.;80;1984;[adventure,fantasy,animation];nausicaä_of_the_valley_of_the_wind.jpg
tt0093779;The Princess Bride;While home sick in bed, a young boy's grandfather reads him a story called The Princess Bride.;81;1987;[adventure,fantasy,family];the_princess_bride.jpg
tt0198781;Monsters, Inc.;In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, 2 monsters realize things may not be what they think.;80;2001;[adventure,comedy,animation];monsters_inc..jpg
tt0072684;Barry Lyndon;An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.;80;1975;[drama,history,adventure];barry_lyndon.jpg
tt0264464;Catch Me If You Can;A seasoned FBI agent pursues Frank Abagnale Jr. who, before his 19th birthday, successfully forged millions of dollars' worth of checks while posing as a Pan Am pilot, a doctor, and a legal prosecutor.;80;2002;[crime,drama,biography];catch_me_if_you_can.jpg
tt1392214;Prisoners;When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.;81;2013;[crime,drama,mystery];prisoners.jpg
tt0064115;Butch Cassidy and the Sundance Kid;Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia.;80;1969;[crime,drama,biography];butch_cassidy_and_the_sundance_kid.jpg
tt0075148;Rocky;A small-time boxer gets a supremely rare chance to fight a heavy-weight champion in a bout in which he strives to go the distance for his self-respect.;80;1976;[drama,sport];rocky.jpg
tt0246578;Donnie Darko;A troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes, after he narrowly escapes a bizarre accident.;80;2001;[drama,sci-fi,thriller];donnie_darko.jpg
tt0032551;The Grapes of Wrath;A poor Midwest family is forced off their land. They travel to California, suffering the misfortunes of the homeless in the Great Depression.;80;1940;[drama,history];the_grapes_of_wrath.jpg
tt1895587;Spotlight;The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.;81;2015;[crime,drama,history];spotlight.jpg
tt3315342;Logan;In the near future, a weary Logan cares for an ailing Professor X, somewhere on the Mexican border. However, Logan's attempts to hide from the world, and his legacy, are upended when a young mutant arrives, pursued by dark forces.;81;2017;[drama,action,sci-fi];logan.jpg
tt0046911;Diabolique;The wife and mistress of a loathed school principal hatch a plan to murder him while having the perfect alibi. They carry out the plan...but then his body disappears.;80;1955;[crime,drama,horror];diabolique.jpg
tt0033870;The Maltese Falcon;A private detective takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette.;80;1941;[mystery,film-noir];the_maltese_falcon.jpg
tt0088247;The Terminator;A seemingly indestructible android is sent from 2029 to 1984 to assassinate a waitress, whose unborn son will lead humanity in a war against the machines, while a soldier from that war is sent to protect her at all costs.;80;1984;[action,sci-fi];the_terminator.jpg
tt0097165;Dead Poets Society;English teacher John Keating inspires his students to look at poetry with a different perspective of authentic knowledge and feelings.;80;1989;[drama,comedy];dead_poets_society.jpg
tt1392190;Mad Max: Fury Road;In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.;81;2015;[action,adventure,sci-fi];mad_max_fury_road.jpg
tt0056443;Sanjuro;A crafty samurai helps a young man and his fellow clansmen save his uncle, who has been framed and imprisoned by a corrupt superintendent.;80;1962;[crime,drama,action];sanjuro.jpg
tt1201607;Harry Potter and the Deathly Hallows: Part 2;Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.;80;2011;[drama,adventure,fantasy];harry_potter_and_the_deathly_hallows_part_2.jpg
tt0107048;Groundhog Day;A weatherman finds himself inexplicably living the same day over and over again.;80;1993;[romance,fantasy,comedy];groundhog_day.jpg
tt0083987;Gandhi;Gandhi's character is fully explained as a man of nonviolence. Through his patience, he is able to drive the British out of the subcontinent. And the stubborn nature of Jinnah and his commitment towards Pakistan is portrayed.;80;1982;[drama,biography,history];gandhi.jpg
tt0113247;La Haine;24 hours in the lives of three young men in the French suburbs the day after a violent riot.;80;1995;[crime,drama];la_haine.jpg
tt0050783;The Nights of Cabiria;A waifish prostitute wanders the streets of Rome looking for true love but finds only heartbreak.;80;1957;[drama];the_nights_of_cabiria.jpg
tt0032138;The Wizard of Oz;Dorothy Gale is swept away from a farm in Kansas to a magical land of Oz in a tornado and embarks on a quest with her new friends to see the Wizard who can help her return home to Kansas and help her friends as well.;80;1939;[adventure,fantasy,family];the_wizard_of_oz.jpg
tt1454029;The Help;An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.;80;2011;[drama];the_help.jpg
tt4016934;The Handmaiden;A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her.;80;2016;[drama,romance,thriller];the_handmaiden.jpg
tt2991224;Tangerines;War in Georgia, Apkhazeti region in 1990. An Estonian man Ivo has stayed behind to harvest his crops of tangerines. In a bloody conflict at his door, a wounded man is left behind, and Ivo is forced to take him in.;80;2013;[drama,war];tangerines.jpg
tt0070510;Paper Moon;During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership.;80;1973;[crime,drama,comedy];paper_moon.jpg
tt0073195;Jaws;When a killer shark unleashes chaos on a beach resort, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.;80;1975;[drama,adventure,thriller];jaws.jpg
tt0381681;Before Sunset;Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.;80;2004;[drama,romance];before_sunset.jpg
tt1856101;Blade Runner 2049;A young blade runner's discovery of a long-buried secret leads him to track down former blade runner Rick Deckard, who's been missing for thirty years.;80;2017;[drama,sci-fi,mystery];blade_runner_2049.jpg
tt0092067;Castle in the Sky;A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.;80;1986;[adventure,fantasy,animation];castle_in_the_sky.jpg
tt0087884;Paris, Texas;Travis Henderson, an aimless drifter who has been missing for four years, wanders out of the desert and must reconnect with society, himself, his life, and his family.;80;1984;[drama];paris_texas.jpg
tt0036868;The Best Years of Our Lives;Three World War II veterans return home to small-town America to discover that they and their families have been irreparably changed.;80;1946;[drama,romance,war];the_best_years_of_our_lives.jpg
tt1954470;Gangs of Wasseypur;A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.;80;2012;[crime,action,comedy];gangs_of_wasseypur.jpg
tt0118694;In the Mood for Love;Two neighbors, a woman and a man, form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.;80;2000;[drama,romance];in_the_mood_for_love.jpg
tt0325980;Pirates of the Caribbean: The Curse of the Black Pearl;Blacksmith Will Turner teams up with eccentric pirate "Captain" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead.;80;2003;[action,adventure,fantasy];pirates_of_the_caribbean_the_curse_of_the_black_pearl.jpg
tt4430212;Drishyam;Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.;80;2015;[crime,drama,thriller];drishyam.jpg
tt0094625;Akira;A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.;80;1988;[drama,action,animation];akira.jpg
tt3783958;La La Land;While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.;80;2016;[drama,comedy,music];la_la_land.jpg
tt0440963;The Bourne Ultimatum;Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.;80;2007;[action,mystery,thriller];the_bourne_ultimatum.jpg
tt2015381;Guardians of the Galaxy;A group of intergalactic criminals are forced to work together to stop a fanatical warrior from taking control of the universe.;80;2014;[action,adventure,comedy];guardians_of_the_galaxy.jpg
tt0056801;8 1/2;A harried movie director retreats into his memories and fantasies.;80;1963;[drama];8half.jpg
