tt0795176;Planet Earth;Emmy Award-winning, 11 episodes, five years in the making, the most expensive nature documentary series ever commissioned by the BBC, and the first to be filmed in high definition.;94;2006;[documentary];planet_earth.jpg;[11]
tt0758745;Friday Night Lights;The trials and tribulations of small town Texas football players, their friends, family, and coaching staff.;86;2006;[drama,sport];friday_night_lights.jpg;[22,15,13,13,13]
tt0863046;Flight of the Conchords;Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom.;85;2007;[comedy,music,musical];flight_of_the_conchords.jpg;[12,10]
tt0080306;Yes Minister;The Right Honorable James Hacker has landed the plum job of Cabinet Minister to the Department of Administration. At last he is in a position of power and can carry out some long-needed reforms, or so he thinks.;86;1980;[comedy];yes_minister.jpg;[7,7,8]
tt5753856;Dark;A family saga with a supernatural twist, set in a German town, where the disappearance of two young children exposes the relationships among four families.;85;2017;[crime,drama,mystery];dark.jpg;[10,1]
tt0112159;Neon Genesis Evangelion;A teenage boy finds himself recruited as a member of an elite team of pilots by his father.;85;1995;[drama,action,animation];neon_genesis_evangelion.jpg;[26]
tt0995832;Generation Kill;A Rolling Stone reporter, embedded with The 1st Recon Marines chronicles his experiences during the first wave of the American-led assault on Baghdad in 2003.;85;2008;[drama,war];generation_kill.jpg;[7]
tt0387764;Peep Show;Mark and Jez are a couple of twenty-something roommates who have nothing in common - except for the fact that their lives are anything but normal. Mayhem ensues as the pair strive to cope with day-to-day life.;86;2003;[comedy];peep_show.jpg;[6,6,6,6,6,6,6,6,6]
tt0118273;Brass Eye;Controversal spoof of current affairs television, and the role of celebrity in the UK.;85;1997;[comedy];brass_eye.jpg;[6,1]
tt1870479;The Newsroom;A newsroom undergoes some changes in its workings and morals as a new team is brought in, bringing unexpected results for its existing news anchor.;85;2012;[drama];the_newsroom.jpg;[10,9,6]
tt0472027;John Adams;The life of one of the USA's Founding Fathers, its second President, and his role in the nation's first 50 years.;85;2008;[drama,biography,history];john_adams.jpg;[7]
tt0086831;Yes, Prime Minister;James Hacker was propelled along the corridors of power to the very pinnacle of politics - Number 10.;85;1986;[comedy];yes_prime_minister.jpg;[8,8]
tt3920596;Big Little Lies;The apparently perfect lives of three mothers of first graders unravel to the point of murder.;85;2017;[crime,drama,mystery];big_little_lies.jpg;[7,7]
tt0161952;Saint Seiya;A group a young warriors known as 'Saints', each in possession of a 'cloth' guarded by a different constellation, must protect the reincarnation of the goddess Athena as she attempts to keep the Earth from being destroyed by evil forces.;85;1986;[action,adventure,animation];saint_seiya.jpg;[73,26,15]
tt2401256;The Night Of;After a night of partying with a woman he picked up, a man wakes up to find her stabbed to death and is charged with her murder.;85;2016;[crime,drama];the_night_of.jpg;[9]
tt1494191;The Untold History of the United States;Oliver Stone's re-examination of under-reported events in American history.;85;2012;[history,war,documentary];the_untold_history_of_the_united_states.jpg;[12]
tt1489428;Justified;Old-school U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns in eastern Kentucky.;85;2010;[crime,drama,action];justified.jpg;[13,13,13,13,13,13]
tt0979432;Boardwalk Empire;An Atlantic City, New Jersey politician plays both sides of the law, conspiring with gangsters during the Prohibition era.;85;2010;[crime,drama,history];boardwalk_empire.jpg;[12,12,13,12,8]
tt5290382;Mindhunter;Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases.;85;2017;[crime,drama,thriller];mindhunter.jpg;[10,8]
tt8595766;Yeh Meri Family;Set in the summer of 1998 it is a story about conflicting emotions towards family members from the eyes of a twelve year old.;85;2018;[drama,family,comedy];yeh_meri_family.jpg;[7]
tt0083390;Brideshead Revisited;Two young men meet at Oxford. Charles Ryder, though of no family or money, becomes friends with Sebastian Flyte when Sebastian throws up in his college room through an open window. He then invites Charles to lunch after his teddy bear Aloysius "refuses to talk to him" unless he is forgiven. Charles becomes involved with Sebastian's family, Catholic peers of the realm in Protestant England. The story is told in flashback as Charles, now an officer in the British Army, is moved with his company to an English country house that he discovers to be Brideshead, Sebastian's family home where Charles has a series of memories of his youth and young manhood, his loves, life, and a journey of faith and anguish.;85;1981;[drama,romance];brideshead_revisited.jpg;[11]
tt6468322;Money Heist;A group of very peculiar robbers assault the Factory of Moneda and Timbre to carry out the most perfect robbery in the history of Spain and take home 2.4 billion euros.;85;2017;[crime,action,mystery];money_heist.jpg;[15,7,8]
tt0423731;Samurai Champloo;Fuu, a waitress who works in a teahouse, rescues two master swordsmen, Mugen and Jin, from their execution to help her find the "samurai who smells of sunflowers.";85;2004;[action,adventure,animation];samurai_champloo.jpg;[26]
tt1227926;Dr. Horrible's Sing-Along Blog;An aspiring supervillain must balance his career and his pursuit of a beautiful do-gooder.;85;2008;[sci-fi,comedy,musical];dr._horribles_sing-along_blog.jpg;[3]
tt0237123;Coupling;Six best friends talk about all aspects of sex and relationships on their never-ending quest to find true love.;85;2000;[romance,comedy];coupling.jpg;[6,9,7,6]
tt0318871;Berserk;Guts is a skilled swordsman who joins forces with a mercenary group named 'The Band of the Hawk', lead by the charismatic Griffith, and fights with them as they battle their way into the royal court.;85;1997;[action,adventure,animation];berserk.jpg;[25]
tt5425186;Horace and Pete;Louis C.K.'s Eugene O'Neill-esque dramedic web series about two brothers, introverted Horace and mentally ill Pete, the current owners of their family's Irish bar "Horace and Pete's", and their dysfunctional family and friends.;85;2016;[drama,comedy];horace_and_pete.jpg;[10]
tt1984119;Feud;An anthology series centering on famous feuds, including Bette Davis & Joan Crawford.;85;2017;[drama,biography];feud.jpg;[8,10]
tt0487831;The IT Crowd;The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie.;85;2006;[comedy];the_it_crowd.jpg;[6,6,6,6,1]
tt0290978;The Office;The story of an office that faces closure when the company decides to downsize its branches. A documentary film crew follow staff and the manager David Brent as they continue their daily lives.;85;2001;[drama,comedy];the_office.jpg;[6,6,2]
tt0096657;Mr. Bean;Life is a difficult challenge for Mr Bean, who despite being a grown adult, has trouble completing even the simplest of tasks. Thankfully, his perseverance is usually rewarded, and he finds an ingenious way around the problem.;85;1990;[family,comedy];mr._bean.jpg;[15]
tt0098825;House of Cards;The schemes of a ruthlessly ambitious British politician who will stop at nothing to get to the top.;85;1990;[drama];house_of_cards.jpg;[4]
tt5249462;Erased;29 year old Satoru Fujinuma is sent back in time 18 years to prevent the events leading to his mother's death, which began with a series of kidnappings in his 5th grade year.;85;2016;[drama,fantasy,animation];erased.jpg;[13]
tt5834204;The Handmaid's Tale;Set in a dystopian future, a woman is forced to live as a concubine under a fundamentalist theocratic dictatorship.;85;2017;[drama,sci-fi];the_handmaids_tale.jpg;[10,13,4]
tt2306299;Vikings;Vikings transports us to the brutal and mysterious world of Ragnar Lothbrok, a Viking warrior and farmer who yearns to explore - and raid - the distant shores across the ocean.;85;2013;[drama,action,adventure];vikings.jpg;[9,10,10,20,20,20,20]
tt0280249;Dragon Ball;Dragon Ball tells the tale of a young warrior by the name of Son Goku, a young peculiar boy with a tail who embarks on a quest to become stronger and learns of the Dragon Balls, when, once all 7 are gathered, grant any wish of choice.;85;1986;[action,adventure,animation];dragon_ball.jpg;[13,15,17,12,10,16,18,21,31]
tt0080297;Tinker Tailor Soldier Spy;In the bleak days of the Cold War, espionage veteran George Smiley is forced out of semi-retirement to uncover a Soviet Agent within MI6's echelons.;85;1979;[drama,thriller];tinker_tailor_soldier_spy.jpg;[7]
tt4158110;Mr. Robot;Elliot, a brilliant but highly unstable young cyber-security engineer and vigilante hacker, becomes a key figure in a complex game of global dominance when he and his shadowy allies try to take down the corrupt corporation he works for.;85;2015;[crime,drama,thriller];mr_robot.jpg;[10,12,10,12]
tt0118266;The New Batman Adventures;The further and darker adventures of Batman with a new Robin, a closer association with Batgirl and the previous Robin now as Nightwing.;85;1997;[action,adventure,animation];the_new_batman_adventures.jpg;[13,11]
tt1474684;Luther;DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.;85;2010;[crime,drama,mystery];luther.jpg;[7,4,4,2,4]
tt2244495;The Eric Andre Show;The Eric Andre Show is a late night talk show, with an alternate reality.;85;2012;[comedy,talk-show];the_eric_andre_show.jpg;[11,10,10,10]
tt1758429;Spartacus: Gods of the Arena;In the time before the arrival of Spartacus, the House of Batiatus faces many challenges from competitors, and within its own household.;85;2011;[biography,action,adventure];spartacus_gods_of_the_arena.jpg;[6]
tt0262150;Black Books;Bernard Black runs a book shop, though his customer service skills leave something to be desired. He hires Manny as an employee. Fran runs the shop next door. Between the three of them many adventures ensue.;85;2000;[comedy];black_books.jpg;[6,6,6]
tt2575988;Silicon Valley;Follows the struggle of Richard Hendricks, a Silicon Valley engineer trying to build his own company called Pied Piper.;85;2014;[comedy];silicon_valley.jpg;[8,10,10,10,8,1]
tt0061287;The Prisoner;After resigning, a secret agent is abducted and taken to what looks like an idyllic village, but is really a bizarre prison. His warders demand information. He gives them nothing, but only tries to escape.;85;1967;[drama,sci-fi,mystery];the_prisoner.jpg;[17]
tt4093826;Twin Peaks;Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.;85;2017;[crime,drama,fantasy];twin_peaks2017.jpg;[18]
tt2243973;Hannibal;Explores the early relationship between the renowned psychiatrist and his patient, a young FBI criminal profiler, who is haunted by his ability to empathize with serial killers.;85;2013;[crime,drama,horror];hannibal.jpg;[13,13,13]
tt2100976;Impractical Jokers;Q, Sal, Joe and Murr are real-life best friends who love challenging each other to the most outrageous dares and stunts ever caught on hidden camera.;85;2011;[comedy,reality-tv];impractical_jokers.jpg;[17,28,32,29,27,26,27,27]
tt2303687;Line of Duty;DS Steve Arnott is transferred to the police anti-corruption unit after the death of a man in a mistaken shooting during a counter-terrorist operation.;85;2012;[crime,drama,mystery];line_of_duty.jpg;[5,6,6,6,6,6]
tt0346314;Ghost in the Shell: Stand Alone Complex;The futuristic adventures of a female cyborg counter intelligence agent and her support team.;85;2002;[crime,action,animation];ghost_in_the_shell_stand_alone_complex.jpg;[26,26]
tt0075520;Jesus of Nazareth;Beginning before the Nativity and extending through the Crucifixion and Resurrection, this mini-series brings to life all of the sweeping drama in the life of Jesus, as told by the Gospels.;85;1977;[drama,biography,history];jesus_of_nazareth.jpg;[2]
tt3398228;BoJack Horseman;BoJack Horseman was the star of the hit TV show "Horsin' Around" in the '90s, now he's washed up, living in Hollywood, complaining about everything, and wearing colorful sweaters.;85;2014;[drama,comedy,animation];bojack_horseman.jpg;[12,13,12,12,12,1]
tt4082744;Detectorists;The lives of two eccentric metal detectorists, who spend their days plodding along ploughed tracks and open fields, hoping to disturb the tedium by unearthing the fortune of a lifetime.;85;2014;[comedy];detectorists.jpg;[6,7,6]
tt2433738;Wentworth;Bea Smith is locked up while awaiting trial for the attempted murder of her husband and must learn how life works in prison.;85;2013;[crime,drama];wentworth.jpg;[10,12,12,12,12,12,1]
tt0129690;I'm Alan Partridge;Alan Partridge a failed television presenter whose previous exploits had featured in the chat-show parody Knowing Me, Knowing You with Alan Partridge, and who is now presenting a programed on local radio in Norwich.;85;1997;[comedy];im_alan_partridge.jpg;[6,6]
tt4189022;Ash vs Evil Dead;Ash has spent the last thirty years avoiding responsibility, maturity, and the terrors of the Evil Dead until a Deadite plague threatens to destroy all of mankind and Ash becomes mankind's only hope.;85;2015;[action,fantasy,comedy];ash_vs_evil_dead.jpg;[10,10,10]
tt2701582;Endeavour;Set in the 1960s, the show follows Endeavour Morse in his early years as a police constable. Working alongside his senior partner DI Fred Thursday, Morse engages in a number of investigations around Oxford.;85;2012;[crime,drama,mystery];endeavour.jpg;[5,4,4,4,6,4]
tt2788432;American Crime Story;An anthology series centered around America's most notorious crimes and criminals.;85;2016;[crime,drama,biography];american_crime_story.jpg;[10,9,10,9]
tt2937900;The Knick;A look at the professional and personal lives of the staff at New York's Knickerbocker Hospital during the early part of the twentieth century.;85;2014;[drama];the_knick.jpg;[10,10]
tt0149460;Futurama;Philip J. Fry, a pizza guy, is accidentally frozen in 1999 and thawed out New Year's Eve 2999.;85;1999;[sci-fi,comedy,animation];futurama.jpg;[9,20,15,12,16,26,26]
tt1442449;Spartacus;Watch the story of history's greatest gladiator unfold with graphic violence and the passions of the women that love them. This is Spartacus.;85;2010;[biography,action,adventure];spartacus.jpg;[13,10,10,10]
tt0070644;Scenes from a Marriage;Ten years within the marriage of Marianne and Johan.;84;1973;[drama];scenes_from_a_marriage.jpg;[6]
tt1883092;Generation War;Five friends go out to war and promise each other to be back for Christmas.;84;2013;[drama,history,action];generation_war.jpg;[3]
tt0182629;Rurouni Kenshin: Wandering Samurai;The adventures of a young wandering swordsman who stumbles upon a struggling martial arts school in Meiji era Japan.;85;1996;[action,adventure,animation];rurouni_kenshin_wandering_samurai.jpg;[27,35,33]
tt1695360;The Legend of Korra;Avatar Korra fights to keep Republic City safe from the evil forces of both the physical and spiritual worlds.;84;2012;[action,adventure,animation];the_legend_of_korra.jpg;[12,14,13,13]
tt3647998;Taboo;Adventurer James Keziah Delaney returns to London during the War of 1812 to rebuild his late father's shipping empire. However, both the government and his biggest competitor want his inheritance at any cost - even murder.;84;2017;[drama,mystery,thriller];taboo.jpg;[8,2]
tt0417373;The Venture Bros.;The bizarre animated escapades of pseudo-heroic scientist Dr. Rusty Venture, his competent, high strung bodyguard, and his two over-enthusiastic sons.;84;2003;[sci-fi,comedy,animation];the_venture_bros..jpg;[15,13,13,17,9,9,10]
tt0083466;Police Squad!;Sight gags and non-sequiturs dominate this spoof of police dramas. The six episodes formed the basis for the very successful "Naked Gun" film franchise.;84;1982;[crime,comedy];police_squad!.jpg;[6]
tt3428912;Happy Valley;Catherine Cawood is the sergeant on duty when flustered and nervous accountant Kevin Weatherill comes into her West Yorkshire station to report a crime.;84;2014;[crime,drama];happy_valley.jpg;[6,6,1]
tt0103584;X-Men;A team of mutant superheroes fight for justice and human acceptance in the Marvel Comics universe.;84;1992;[action,family,animation];x-men.jpg;[13,13,19,17,14]
tt0397150;Garth Marenghi's Darkplace;This parody series is an unearthed 80s horror/drama, complete with poor production values, awful dialogue and hilarious violence. The series is set in a Hospital in Romford, which is situated over the gates of Hell.;84;2004;[fantasy,comedy];garth_marenghis_darkplace.jpg;[6]
tt1795096;Behzat Ç.: Bir Ankara Polisiyesi;Centered around a personally troubled, officially discredited police chief and his inharmonious police team in Ankara Police Force. Even though the show usually focuses on murders and other crimes that happens on a weekly basis, the undertone of the story leads to an eventual duel between Behzat Ç. and the rotten department officials and bureaucrats.;84;2010;[crime,drama,mystery];behzat_ç._bir_ankara_polisiyesi.jpg;[38,31,27]
tt2384811;Utopia;After a group of people, who meet online, discover a bizarre graphic novel which seems to hold mysterious answers, they find themselves being tracked down by a merciless organization known merely as 'The Network'.;84;2013;[drama,sci-fi,mystery];utopia.jpg;[6,6]
tt0319969;Carnivàle;During the Great Depression, an Oklahoma farm boy and a charismatic minister learn that they are key players in a proxy war being fought between Heaven and Hell.;84;2003;[drama,fantasy,mystery];carnivàle.jpg;[12,12]
tt0362192;State of Play;In London, a naive young politician becomes a suspect when his female assistant and mistress is killed in a suspicious accident. The politician's investigative journalist friend and his team uncover a government conspiracy.;84;2003;[crime,drama,mystery];state_of_play.jpg;[6]
tt1439629;Community;A suspended lawyer is forced to enroll in a community college with an eclectic staff and student body.;85;2009;[comedy];community.jpg;[25,24,22,13,13,13]
tt6205862;Inside Look: The People v. O.J. Simpson, American Crime Story;The story of the 1994-1995 trial of former NFL superstar running back Orenthal James "OJ" Simpson for the murder of his ex-wife, Nicole Brown and her friend, Ronald Lyle Goldman.;84;2016;[documentary];inside_look_the_people_v._o.j._simpson_american_crime_story.jpg;[10]
tt1526318;Borgen;A political drama about a prime minister's rise to power, and how power changes a prime minister.;84;2010;[drama];borgen.jpg;[10,10,10]
tt0278238;Samurai Jack;A samurai sent through time fights to return home and save the world.;84;2001;[action,adventure,animation];samurai_jack.jpg;[13,13,13,13,10]
tt6328940;Humorously Yours;Follows the life of Vipul Goyal , a Stand Up comedian. As the tagline says "The drama behind the comedy";84;2016;[drama];humorously_yours.jpg;[5]
tt2674806;Inside No. 9;Anthology series which mixes dark humor with genres like crime, horror or drama. The show invites viewers into some very different No.9s, where the ordinary and mundane rub shoulders with the extraordinary and macabre.;84;2014;[comedy];inside_no._9.jpg;[6,6,6,6,2]
tt0098833;Jeeves and Wooster;Bertram Wooster, a well-intentioned, wealthy layabout, has a habit of getting himself into trouble and it's up to his brilliant valet, Jeeves, to get him out.;84;1990;[comedy];jeeves_and_wooster.jpg;[5,6,6,6]
tt3671754;Kardes Payi;The two brothers have a plumbing company and they are trying to invent something that would make the world a better place.;84;2014;[drama,family,comedy];kardes_payi.jpg;[22,13]
tt0387199;Entourage;Film star Vince Chase navigates the vapid terrain of Los Angeles with a close circle of friends and his trusty agent.;84;2004;[drama,comedy];entourage.jpg;[8,14,20,12,12,12,10,8]
tt4156586;Permanent Roommates;A couple, who were in a long distance relationship for 3 years, face the prospect of getting married.;83;2014;[romance,comedy];permanent_roommates.jpg;[5,8]
tt2249364;Broadchurch;The murder of a young boy in a small coastal town brings a media frenzy, which threatens to tear the community apart.;83;2013;[crime,drama,mystery];broadchurch.jpg;[8,8,8]
tt8679236;Who Is America?;Sacha Baron Cohen offers his take on America's patriotism.;83;2018;[comedy];who_is_america.jpg;[7]
tt1230180;The Angry Video Game Nerd;A foul-mouthed nerd reviews bad video games.;84;2004;[comedy,talk-show];the_angry_video_game_nerd.jpg;[17,22,23,22,13,9,11,16,30,5,12,7,7]
tt0074028;The Muppet Show;Kermit the Frog and his friends struggle to put on a weekly variety show.;84;1976;[family,comedy,music];the_muppet_show.jpg;[24,24,24,24,24]
tt5853176;The Good Fight;When Diane Lockhart's life savings are lost, she must start from scratch at a new firm.;83;2017;[crime,drama];the_good_fight.jpg;[10,13,3]
tt3230854;The Expanse;A police detective in the asteroid belt, the first officer of an interplanetary ice freighter and an earth-bound United Nations executive slowly discover a vast conspiracy that threatens the Earth's rebellious colony on the asteroid belt.;83;2015;[drama,sci-fi,mystery];the_expanse.jpg;[10,13,13,10]
tt1119644;Fringe;An F.B.I. agent is forced to work with an institutionalized scientist and his son in order to rationalize a brewing storm of unexplained phenomena.;83;2008;[drama,sci-fi,mystery];fringe.jpg;[20,23,22,22,13]
tt7259746;Queer Eye;A new Fab Five set out to Atlanta to help the city's straight men refine their wardrobes, grooming, diet, cultural pursuits, and home décor.;83;2018;[reality-tv];queer_eye.jpg;[8,8,8]
tt4378376;Babylon Berlin;Colognian commissioner Gereon Rath moves to Berlin, the epicenter of political and social changes in the Golden Twenties.;83;2017;[crime,drama,thriller];babylon_berlin.jpg;[8,8,1]
tt1534360;Ezel;Betrayed by his trusted friends and the woman he loved, Ömer Uçar returns as Ezel to exact his vengeance.;83;2009;[crime,drama,thriller];ezel.jpg;[33,38]
tt2467372;Brooklyn Nine-Nine;Jake Peralta, an immature, but talented N.Y.P.D. detective in Brooklyn's 99th Precinct, comes into immediate conflict with his new commanding officer, the serious and stern Captain Ray Holt.;83;2013;[crime,comedy];brooklyn_nine-nine.jpg;[22,23,23,22,22,18]
tt4270492;Billions;U.S. Attorney Chuck Rhoades goes after hedge fund king Bobby "Axe" Axelrod in a battle between two powerful New York figures.;83;2016;[drama];billions.jpg;[12,12,12,12]
tt0826760;Forbrydelsen;Police detective Sarah Lund investigates difficult cases with personal and political consequences.;83;2007;[crime,drama,mystery];forbrydelsen.jpg;[20,10,10]
tt3655448;The Young Pope;The beginning of the pontificate of Lenny Belardo, alias Pius XIII, the first American Pope in history.;83;2016;[drama];the_young_pope.jpg;[10]
tt0411008;Lost;The survivors of a plane crash are forced to work together in order to survive on a seemingly deserted tropical island.;83;2004;[drama,adventure,fantasy];lost.jpg;[25,23,22,14,17,17]
tt3358020;Parasyte: The Maxim;17-year-old Shinichi Izumi is partially infected by a Parasyte, monsters that butcher and consume humans. He must learn to co-exist with the creature if he is to survive both the life of a Parasyte and human, as part monster, part person.;83;2014;[action,animation,horror];parasyte_the_maxim.jpg;[24]
tt2149175;The Americans;At the height of the Cold War two Russian agents pose as your average American couple, complete with family.;83;2013;[crime,drama,mystery];the_americans.jpg;[13,13,13,13,13,10]
tt1486217;Archer;Covert black ops and espionage take a back seat to zany personalities and relationships between secret agents and drones.;86;2009;[action,comedy,animation];archer.jpg;[11,13,13,13,13,13,10,8,8,8]
tt1628033;Top Gear;The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all.;86;2002;[comedy,talk-show];top_gear.jpg;[10,10,9,10,9,11,7,8,8,11,6,8,7,7,9,9,6,8,9,6,7,8,6,7,6,1,1,1]
tt1606375;Downton Abbey;A chronicle of the lives of the British aristocratic Crawley family and their servants in the early 20th Century.;86;2010;[drama,romance];downton_abbey.jpg;[7,9,9,9,9,9]
tt0773262;Dexter;By day, mild-mannered Dexter is a blood-spatter analyst for the Miami police. But at night, he is a serial killer who only targets other murderers.;86;2006;[crime,drama,mystery];dexter.jpg;[12,12,12,12,12,12,12,12]
tt0106028;Homicide: Life on the Street;A police homicide investigation unit investigates violent crimes in the city of Baltimore.;85;1993;[crime,drama,mystery];homicide_life_on_the_street.jpg;[9,4,20,22,22,23,22]
tt1492966;Louie;The life of Louie C.K., a divorced comedian living in New York with two kids.;85;2010;[drama,comedy];louie.jpg;[13,13,13,14,8]
tt2098220;Hunter x Hunter;Gon Freecss aspires to become a Hunter, an exceptional being capable of greatness. With his friends and his potential, he seeks for his father who left him when he was younger.;85;2011;[action,adventure,animation];hunter_x_hunter.jpg;[148]
tt0380136;QI;A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well.;86;2003;[comedy,game-show];qi.jpg;[13,12,12,13,13,12,18,18,18,18,18,18,18,18,18,18]
tt0094525;Poirot;From England to Egypt, accompanied by his elegant and trustworthy sidekicks, the intelligent yet eccentrically-refined Belgian detective Hercule Poirot pits his wits against a collection of first class deceptions.;85;1989;[crime,drama,mystery];poirot.jpg;[10,9,11,3,8,4,2,2,4,4,4,4,5]
tt0094517;Mystery Science Theater 3000;In the not-too-distant future Joel Robinson is held captive by Dr. Forrester and TV's Frank, forced to watch B-Grade movies on the Satellite of Love with the help of his robot friends: Cambot, Gypsy, Tom Servo and Crow T. Robot.;85;1988;[sci-fi,comedy];mystery_science_theater_3000.jpg;[22,13,13,24,24,24,24,7,22,13,13]
tt0088509;Dragon Ball;Son Gokû, a fighter with a monkey tail, goes on a quest with an assortment of odd characters in search of the Dragon Balls, a set of crystals that can give its bearer anything they desire.;85;1986;[action,adventure,animation];dragon_ball.jpg;[153]
tt0163507;Whose Line Is It Anyway?;Improvisational comedy competition show in which four members of the regular cast as comedians and often with guest appearances with other comedians and celebrities and members of the audience perform various comic games and sketches.;85;1998;[comedy,game-show];whose_line_is_it_anyway.jpg;[20,39,40,31,34,10,25,21]
tt0047708;Alfred Hitchcock Presents;Series of unrelated short stories covering elements of crime, horror, drama, and comedy about people of different backgrounds committing murders, suicides, thefts, and other sorts of crime caused by certain motivations, perceived or not.;85;1955;[crime,drama,mystery];alfred_hitchcock_presents.jpg;[39,39,39,36,38,38,39]
tt1305826;Adventure Time;A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other.;85;2010;[action,adventure,animation];adventure_time.jpg;[26,26,26,26,52,43,39,14,14,13,13]
tt0060028;Star Trek;In the 23rd Century, Captain James T. Kirk and the crew of the USS Enterprise explore the galaxy and defend the United Federation of Planets.;83;1966;[action,adventure,sci-fi];star_trek.jpg;[30,26,24]
tt5555260;This Is Us;A heartwarming and emotional story about a unique set of triplets, their struggles, and their wonderful parents.;86;2016;[drama,romance,comedy];this_is_us.jpg;[18,18,18]
